@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
0.3646,15.4555,3.9314,21.4028,-0.644,0.7789,10.0434,3.1691,13.8812,-0.6245,-1.7456,13.2737,3.6433,17.3505,-1.98,5.8853,7.9232,2.8148,12.9786,0.0821,0.468,-0.2088,0.0619,-0.4462,0.1323,-0.2966,1.2405,1.0791,1.3967,0.8698,1.1259,1.2943,1.5389,1.1644,1.9507,0.7566,1.2676,1.6753,1.5711,0.7272,-7.2263,0.4629,-4.5996,-9.9365,1.5236,2.2361,0.9208,1.4676,0.6043,0.4118,1.5419,1.2336,1.6491,0.8,1.0695,1.3369,0.0105,8.783,-0.147,0.3221,0.2674,-0.3346,0.3158,-0.4004,0.2286,0.0328,0.1812,0.6365,-0.0141,-0.3522,0.0364,0.1908,0.6338,?,-0.0812,0.0742,0.2725,0.8259,-1.365,-0.6489,-2.8135,4.3358,0.9493,0.6648,0.7003,0.9013,0.442,0.4904,0.0139,0.0185,1.3297,0,1.7973,0,1.0042,0.7707,0.7675,0.0023,0.8302,-0.7792,-0.0351,-0.517,SINISTRA_PANTALONI
0.0294,0.013,0.1139,0.7941,-1.7698,-0.0371,0.006,0.0774,0.3867,-2.2827,-0.0052,0.0184,0.1355,0.7049,-1.1329,0.1807,0.0069,0.0833,0.5002,0.0563,-0.791,-5.6428,0.1626,7.1334,-0.2055,-0.0288,1.4709,0.8405,1.3668,0.5714,0.9293,1.6263,2.1635,0.7064,1.8683,0.3265,0.8635,2.6447,1.8871,1.3551,-17.0129,0.7181,-9.0154,-12.5548,2.434,0.8674,0.5409,0.3564,0.2222,0.6236,2.0537,1.1265,1.5875,0.5485,0.773,1.4093,0.0003,0.2686,-0.4591,0.0503,-0.0394,0.0795,-0.187,-0.1411,0.6401,0,0.0043,0.0137,0.9789,0.3469,0,0.0066,0.018,0.9495,0.6691,0,0.0039,0.0135,0.9799,1.8451,0.9567,0.5185,0.6525,1.1176,1.7127,0.4258,1.2489,2.9335,1.8709,0.9582,0.5122,1.8148,0.9592,0.5286,0.7597,1.0097,1.3291,0.0053,1.6561,-0.8952,-0.9459,0.7414,SINISTRA_PANTALONI
0.0492,0.7447,0.863,4.2491,-0.6298,-0.0368,0.1448,0.3805,2.0954,-0.7157,0.2007,0.3534,0.5945,2.9749,-0.8437,1.011,0.2649,0.5147,2.7382,0.0205,-1.3365,0.245,0.0487,-0.1834,-0.0364,0.1985,2.2681,1.4516,1.6767,0.64,0.7393,1.1551,5.1443,2.1072,2.8115,0.4096,0.5465,1.3342,1.8786,1.2061,-28.7127,0.642,-15.2841,-23.8055,2.1347,1.6157,0.9326,0.7569,0.4369,0.5772,2.0278,1.4283,1.5518,0.7043,0.7652,1.0865,0.0011,1.456,0.4636,-0.1556,0.2624,-0.0483,0.312,0.0582,-0.1156,0.0012,0.0343,0.2022,?,-0.7145,0.0001,0.0108,0.7307,?,-0.5033,0.0002,0.0128,0.5348,?,0.1618,0.2297,1.4197,3.1819,2.6799,0.8422,10.1244,7.182,0.7094,0.2767,0.3781,1.3663,1,1,1,0.2767,0.3781,1.3663,0.0047,1.3334,-0.9195,0.5154,-0.6731,SINISTRA_PANTALONI
0.0138,0.0035,0.059,0.3177,-0.8596,-0.022,0.0027,0.0516,0.3016,-1.1639,0.0292,0.0046,0.0677,0.3461,-0.8101,0.1008,0.0021,0.0457,0.2358,0.045,-0.6283,0.4718,0.1369,-0.751,-0.2179,0.2901,1.142,0.8705,1.2888,0.7622,1.1285,1.4806,1.3042,0.7577,1.661,0.581,1.2735,2.1921,0.9055,0.9483,-13.2208,1.0473,-14.6013,-13.9416,1.2259,0.8936,0.692,0.729,0.5645,0.7744,1.0535,0.9181,1.3475,0.8714,1.279,1.4677,0.0002,0.1522,-0.3867,-0.0237,0.2621,-0.1483,-0.2124,0.388,-0.6228,0,0.0026,0.6282,?,-0.3637,0,0.0023,0.3659,?,-0.6916,0,0.001,0.6937,?,1.7126,0.9006,0.5259,1.1332,2.6995,2.3822,1.2841,7.2873,5.6748,1.7167,0.9056,0.5275,1,1,1,1.7167,0.9056,0.5275,0.0053,1.6781,-0.8774,-0.7448,0.5173,SINISTRA_PANTALONI
0.0757,0.9055,0.9516,5.4893,-0.4971,-0.1565,0.5911,0.7689,3.881,-0.6011,-0.126,0.0772,0.2778,1.7824,-2.3772,1.0141,0.5916,0.7691,3.7994,0.0285,-0.4835,-0.6006,0.0746,1.2422,-0.1543,-0.1242,1.2377,3.4259,1.2372,2.768,0.9996,0.3611,1.5318,11.7368,1.5307,7.6621,0.9993,0.1304,1.251,1.4528,-16.3469,1.1613,-13.0671,-11.2519,1.5126,6.9469,0.9375,4.5927,0.6198,0.135,1.4144,3.0796,1.4448,2.1774,1.0215,0.4691,0.0011,1.4658,0.5821,-0.3779,0.6679,-0.3798,0.4845,-0.3662,0.6697,0.0001,0.0077,0.0325,0.9528,0.2673,0.0002,0.0127,0.0515,0.8206,0.6766,0,0.0058,0.0223,0.9678,2.5054,0.9898,0.3951,0.6105,1.3365,2.1892,0.3727,1.7862,4.7925,2.7858,0.9804,0.3519,2.3992,0.9959,0.4151,0.6312,1.4601,2.3131,0.0051,1.6136,0.2336,-0.7412,-0.2911,SINISTRA_PANTALONI
-0.0874,3.066,1.751,8.4667,-0.5617,-0.0538,1.8304,1.3529,5.5572,-0.6844,-0.1256,0.6165,0.7852,3.8549,-1.552,2.1355,0.979,0.9894,5.7701,0.0566,1.6229,0.6957,-0.0409,0.4287,-0.0252,-0.0588,1.2942,2.23,1.7697,1.723,1.3674,0.7936,1.6751,4.973,3.1318,2.9688,1.8697,0.6298,1.3486,1.299,-8.798,0.9632,-6.5236,-6.7731,1.6433,3.5892,0.8864,2.1842,0.5394,0.247,1.5236,2.1964,1.4674,1.4416,0.9631,0.6681,0.0009,3.2676,-0.0196,-0.2029,0.0161,-0.7372,0.4452,-0.3111,-0.0853,0.0024,0.0489,0.1966,-3.6391,-0.7279,0.0002,0.0139,0.7535,?,-0.4272,0.0012,0.0344,0.4726,?,0.1171,0.1996,1.7041,3.5107,1.424,0.4056,12.3248,2.0279,0.1645,0.2047,0.3263,1.5942,0,0,1,0.2609,0.4159,1.5942,0.0046,1.2428,-0.8044,0.6868,-0.2574,SINISTRA_PANTALONI
0.7441,1.3642,1.168,7.348,-0.5846,-0.509,2.0666,1.4376,8.2455,-1.8288,0.039,0.908,0.9529,10.451,-2.0329,1.7641,2.0412,1.4287,7.0595,0.0085,-1.4618,19.0971,0.4218,-13.0639,-0.2885,0.0221,0.8125,1.2258,0.8175,1.5087,1.0062,0.667,0.6601,1.5025,0.6683,2.2761,1.0125,0.4448,0.5085,0.387,-44.7658,0.761,-88.0294,-115.6814,1.5909,1.3457,0.6513,0.8459,0.4094,0.484,0.8912,0.7031,1.0409,0.789,1.168,1.4804,0.0048,2.5889,0.1194,0.1464,0.3514,0.0295,-0.5434,-0.0659,-0.3974,0.0011,0.0333,0.4351,?,0.5582,0.0003,0.0165,0.1083,0.8301,-0.4582,0.0048,0.0692,0.5292,?,-0.7119,0.8673,-1.2183,2.0202,0.4807,0.238,4.081,0.2311,0.0566,-0.8222,0.8221,-0.9999,0,1,0,4.0183,0.8221,0.2046,0.0044,1.4138,0.8699,0.4883,0.66,SINISTRA_PANTALONI
-0.9605,9.6436,3.1054,15.6417,-3.5991,-0.783,4.5064,2.1228,8.3072,-1.0459,0.0644,3.9204,1.98,9.7802,-0.8539,3.4364,7.8016,2.7931,12.8476,0.0245,1.2268,-14.9144,-0.2795,-12.1576,-0.2279,0.0187,1.4629,1.5684,1.1118,1.0721,0.76,0.7089,2.14,2.4598,1.2361,1.1495,0.5776,0.5025,2.8823,2.7174,-37.8828,0.9428,-13.1431,-13.941,0.8376,0.6447,0.2582,0.7697,0.3083,0.4006,1.8829,1.5993,1.2175,0.8494,0.6466,0.7612,0.0066,5.1672,0.5001,-0.3853,-0.8316,-0.2226,-0.4013,0.4362,0.2127,0.0319,0.1787,0.6574,-0.9558,0.2131,0.0127,0.1128,0.3822,0.2234,0.436,0.0088,0.0939,0.5162,0.1051,0.9984,0.4879,0.4887,1.5845,1.9028,1.2009,2.5105,3.6207,1.4422,-2.9229,-5.2996,1.8131,0.683,0.5827,0.8531,1.72,1.2734,0.7403,0.0028,0.9199,-0.9235,0.7844,-0.5429,SINISTRA_PANTALONI
0.989,5.091,2.2563,11.7145,-0.7668,-1.6715,7.1851,2.6805,14.8603,-3.7433,-0.755,3.908,1.9769,11.0305,-1.4565,3.4636,8.5299,2.9206,13.4768,0.003,-0.5917,-1.3099,0.2855,2.2139,-0.4826,-0.218,0.8418,1.1414,0.7726,1.3559,0.9178,0.6769,0.7086,1.3027,0.5968,1.8386,0.8423,0.4582,0.4335,0.7773,-124.746,1.7931,-287.7533,-160.4765,2.1164,1.4766,0.4905,0.6977,0.2318,0.3322,0.7883,1.062,0.8692,1.3472,1.1027,0.8185,0.011,5.2739,-0.1342,-0.3131,0.2634,0.4856,-0.8168,-0.5531,-0.4479,0.0202,0.142,0.5743,?,0.4648,0.0028,0.0526,0.1844,0.6879,-0.3577,0.0503,0.2242,0.8524,-1.6788,-0.9636,1.252,-1.2992,2.7011,0.6334,0.2345,7.2959,0.4012,0.055,-1.4128,1.075,-0.7609,0,0,1.8569,3.1146,0.6737,0.2163,0.0039,1.3164,0.8579,0.9408,0.6505,SINISTRA_PANTALONI
-0.7539,4.9175,2.2175,14.6805,-1.9348,-1.0989,2.9036,1.704,8.3992,-1.4433,-0.1189,2.9292,1.7115,11.8673,-0.9837,2.8896,4.1907,2.0471,9.8019,0.0048,0.6861,6.342,-0.2609,9.2436,-0.3803,-0.0411,1.3014,1.2957,1.0832,0.9956,0.8324,0.836,1.6936,1.6788,1.1734,0.9912,0.6929,0.699,1.9507,1.6446,-203.7634,0.8431,-104.458,-123.8977,1.4551,0.8362,0.5079,0.5746,0.349,0.6074,1.7478,1.2371,1.4977,0.7078,0.8569,1.2107,0.007,4.3518,0.1438,0.305,-0.342,0.0124,-0.4983,-0.185,0.0988,0.0479,0.2188,0.7955,-1.5379,0.2101,0.0045,0.0673,0.2954,0.296,0.4814,0.0168,0.1297,0.4977,0.283,0.4705,0.2053,0.4364,3.2506,1.6871,0.519,10.5661,2.8462,0.2694,-3.8818,-2.4538,0.6321,0.747,0.4516,0.6045,2.6928,1.5984,0.5936,0.0028,0.8881,-0.858,-0.3451,0.2977,SINISTRA_PANTALONI
-1.5199,10.5538,3.2487,14.3972,-3.7013,-0.3437,7.3965,2.7197,12.9942,-1.1687,-0.2501,8.9062,2.9843,11.5864,-1.2965,4.7811,6.488,2.5472,11.32,0.0243,4.4223,6.0772,-0.3179,1.3742,-0.0719,-0.0523,1.1945,1.0886,1.2754,0.9113,1.0677,1.1716,1.4269,1.185,1.6267,0.8305,1.14,1.3727,1.6187,1.7329,-40.2823,1.0705,-24.886,-23.2462,0.5111,0.607,0.264,1.1876,0.5165,0.4349,1.108,1.2426,1.2718,1.1215,1.1479,1.0235,0.0084,6.9718,0.1858,-0.0403,-0.7225,0.5358,-0.239,-0.1417,0.2513,0.0161,0.1268,0.4152,0.2689,-0.156,0.0167,0.1293,0.4413,-1.2732,-0.7998,0.0008,0.028,0.8711,?,-1.6112,-0.3142,0.195,0.9806,4.5346,4.6242,0.9616,20.5629,21.3835,-0.6179,-0.1753,0.2837,2.9253,0,0,0.9408,0.4766,0.5066,0.0045,1.2479,0.8934,0.2308,-0.2167,SINISTRA_PANTALONI
-1.1769,5.8939,2.4277,14.692,-1.6756,-0.4125,5.5292,2.3514,12.3151,-1.2501,-0.1082,7.742,2.7824,12.737,-1.1973,4.0125,4.6319,2.1522,10.2695,0.0528,2.8529,10.8814,-0.2933,3.8141,-0.1028,-0.027,1.0325,0.8725,1.128,0.8451,1.0926,1.2928,1.066,0.7613,1.2724,0.7142,1.1937,1.6714,1.3447,1.3257,-16.0832,0.9858,-11.96,-12.1317,1.0033,0.9473,0.5065,0.9441,0.5048,0.5347,1.193,1.1535,1.4306,0.9669,1.1992,1.2403,0.0066,6.06,0.4032,-0.4312,-0.586,0.2877,-0.3929,0.0957,-0.0347,0.0237,0.1541,0.4357,-4.3614,0.3016,0.0046,0.0677,0.3258,0.2925,0.8633,0.0048,0.069,0.3119,0.6587,-0.115,-0.0402,0.3494,2.2761,2.234,0.9815,5.1807,4.9906,0.9633,-2.6313,-0.5888,0.2238,0.1765,0.0889,0.5039,1.3375,1.3968,1.0444,0.0048,1.2817,-0.3867,0.8566,0.0976,SINISTRA_PANTALONI
-0.8641,43.0128,6.5584,33.2274,-1.6953,-0.4919,8.8944,2.9823,16.297,-1.6829,-0.5995,12.4966,3.5351,18.4112,-1.304,6.3867,24.9621,4.9962,20.8169,0.0236,1.7566,1.4414,-0.1353,0.8206,-0.077,-0.0939,2.1991,1.8553,1.3127,0.8436,0.5969,0.7075,4.836,3.442,1.7231,0.7117,0.3563,0.5006,2.0444,2.0056,-41.4552,0.981,-20.277,-20.6693,2.0295,1.5427,0.5782,0.7602,0.2849,0.3748,2.0389,1.8047,1.5962,0.8852,0.7829,0.8844,0.006,9.1628,0.2462,0.3565,-0.7427,0.0025,-0.1574,-0.2327,-0.4142,0.0147,0.1213,0.5866,?,0.4325,0.0034,0.0582,0.3094,0.4365,0.5023,0.018,0.1341,0.6363,0.2986,-0.9578,-0.8246,0.8609,2.083,0.9041,0.434,4.3389,0.8174,0.1884,-2.4482,-2.1659,0.8847,0,0,0.6051,1.8961,0.9218,0.4862,0.0041,1.349,-0.8868,0.7786,-0.687,SINISTRA_PANTALONI
-1.3398,19.3452,4.3983,25.1026,-3.2397,-0.6515,4.4982,2.1209,11.4013,-1.5528,-0.7019,11.2184,3.3494,26.2866,-1.5235,4.3632,18.7368,4.3286,25.0847,0.0082,2.0564,1.9089,-0.3071,0.9283,-0.1493,-0.1609,2.0738,1.3132,1.0161,0.6332,0.49,0.7738,4.3007,1.7244,1.0325,0.401,0.2401,0.5987,2.7659,1.2087,-92.0075,0.437,-33.2649,-76.1219,1.3257,0.5684,0.2341,0.4288,0.1766,0.4118,2.2017,0.955,1.0007,0.4337,0.4545,1.0479,0.0085,6.3513,0.5114,0.4135,-0.8784,0.0347,-0.5071,-0.4647,0.1192,0.0049,0.0698,0.3035,0.1151,0.0367,0.0288,0.1697,0.6495,-0.1376,-0.3698,0.005,0.071,0.6738,?,3.2495,-0.3225,-0.0992,0.4112,0.9827,2.3895,0.1691,0.9657,5.7097,-0.5023,-0.0586,0.1166,0.6008,0,0,0.4673,0.4505,0.964,0.002,0.5779,0.8985,-0.5438,-0.6085,SINISTRA_PANTALONI
-1.3319,2.7061,1.645,4.9808,-16.0268,-0.7457,1.2535,1.1196,4.4284,-3.8605,-0.8906,1.3446,1.1596,4.4824,-8.0325,2.096,4.0342,2.0085,5.8275,0.0162,1.7861,1.4955,-0.6355,0.8373,-0.3558,-0.4249,1.4693,1.4187,0.819,0.9655,0.5574,0.5773,2.1588,2.0126,0.6708,0.9323,0.3107,0.3333,1.3329,1.1761,-48.7835,0.8824,-36.5989,-41.4773,0.3211,0.5895,0.0494,1.836,0.1538,0.0838,1.1247,1.1112,0.8547,0.988,0.7599,0.7692,0.0102,3.3063,0.682,0.6879,-0.9302,0.82,-0.8638,-0.8706,-0.0313,0.0425,0.2062,0.5504,-3.6076,0.2016,0.025,0.158,0.4492,0.1697,0.6377,0.0352,0.1877,0.7277,0.0264,-0.1552,-0.0491,0.3161,1.3048,1.0986,0.842,1.7025,1.2069,0.7089,-4.6951,-21.8432,4.6523,0.2208,0.1598,0.7238,1.2253,0.7564,0.6173,0.0038,1.0117,-0.9923,0.8732,-0.9231,SINISTRA_PANTALONI
-1.3632,5.7454,2.397,8.6165,-6.2136,-0.9863,2.4388,1.5617,6.9101,-3.3984,-0.8571,1.4029,1.1845,5.5894,-1.7453,2.7361,5.6665,2.3804,8.4737,0.0145,1.3822,1.5905,-0.4982,1.1507,-0.3605,-0.3133,1.5349,2.0237,1.0069,1.3185,0.656,0.4976,2.3558,4.0953,1.0139,1.7384,0.4304,0.2476,1.3901,2.0887,-59.3658,1.5025,-42.7051,-28.4225,0.7603,0.5867,0.1389,0.7716,0.1827,0.2368,1.2469,1.5416,1.0169,1.2363,0.8155,0.6596,0.0109,4.1884,0.7054,0.4146,-0.9195,0.6432,-0.8573,-0.6378,0.1859,0.0011,0.033,0.1404,0.4786,0.1297,0.0384,0.1959,0.653,-0.0637,-0.0373,0.0968,0.3112,1.0259,-1.6268,1.4336,-4.9842,-3.4766,0.1684,0.106,0.6293,0.0284,0.0112,0.3961,-3.2977,-0.2029,0.0615,0.4388,0.6898,1.572,0.2151,0.1369,0.6366,0.0013,0.6047,0.7889,-0.8892,-0.606,SINISTRA_PANTALONI
-1.5588,3.9104,1.9775,9.0736,-6.4046,-0.8751,2.3294,1.5262,6.8226,-5.4392,-0.7965,5.7177,2.3912,9.8628,-0.8105,3.2812,5.0212,2.2408,9.0245,0.0501,1.7814,1.957,-0.4751,1.0986,-0.2667,-0.2427,1.2957,0.827,0.8825,0.6383,0.6811,1.0671,1.6787,0.6839,0.7788,0.4074,0.4639,1.1387,1.3618,1.7775,-16.5032,1.3052,-12.1186,-9.2846,1.1565,0.2249,0.129,0.1945,0.1115,0.5734,1.3299,0.92,1.0054,0.6918,0.756,1.0929,0.0112,5.0219,0.8695,0.4671,-0.8943,0.4298,-0.844,-0.2862,0.1576,0.0218,0.1478,0.5219,0.0776,0.0258,0.0382,0.1954,0.5779,-0.2893,-0.7658,0.0006,0.0249,0.793,?,6.102,-0.2059,-0.0337,0.7563,5.933,7.8447,0.572,35.2001,61.539,-0.3385,-0.0554,0.1635,1.2623,0,0,0.9031,0.6581,0.7287,0.0045,1.0844,0.988,0.9417,0.926,SINISTRA_PANTALONI
-1.7927,9.5475,3.0899,13.011,-11.2096,-1.0196,5.1392,2.267,10.2045,-2.2401,-0.4596,5.541,2.3539,9.8994,-1.4468,3.9451,9.1284,3.0213,13.2339,0.0406,1.7582,3.9002,-0.4544,2.2184,-0.2585,-0.1165,1.363,1.3127,1.0227,0.9631,0.7503,0.7791,1.8578,1.7231,1.0459,0.9275,0.563,0.607,1.6932,2.0407,-21.3507,1.2053,-12.61,-10.4625,0.3384,0.2634,0.0773,0.7785,0.2283,0.2933,1.275,1.3143,0.9832,1.0308,0.7711,0.748,0.0122,5.8003,0.66,0.1048,-0.9469,0.1846,-0.7047,-0.1322,-0.0521,0.0442,0.2103,0.682,-5.0541,0.1391,0.0038,0.0613,0.2318,0.2337,0.7991,0.0336,0.1833,0.6808,0.2432,-0.3749,-0.0653,0.174,3.4332,1.1477,0.3343,11.787,1.3171,0.1117,-8.0537,-2.6026,0.3232,0.3725,0.1252,0.3362,2.9429,1.0019,0.3404,0.0047,1.0802,-0.9585,0.9018,-0.8876,SINISTRA_PANTALONI
