@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
1.2403,13.2819,3.6444,29.6336,-0.1852,-1.0307,6.6787,2.5843,10.8477,-1.4593,-0.6787,5.3763,2.3187,22.9016,-0.4864,3.8344,13.6955,3.7007,29.1706,0.0128,-1.2034,-1.8276,0.3235,1.5187,-0.2688,-0.177,1.4102,1.5718,0.9848,1.1146,0.6983,0.6265,1.9887,2.4704,0.9698,1.2422,0.4877,0.3926,0.7195,0.618,-12.212,0.8589,-16.972,-19.7596,5.6682,1.6227,0.8461,0.2863,0.1493,0.5214,2.7318,1.294,1.0159,0.4737,0.3719,0.7851,0.0125,5.7717,-0.282,0.2966,0.8316,0.1336,-0.433,0.1932,-0.082,0.0275,0.1657,0.6559,-1.7066,0.1313,0.0123,0.1107,0.4779,-0.7003,0.5385,0.5858,0.7654,1.9238,-0.9538,-0.6249,-0.1524,0.2438,1.4972,0.2165,0.1446,2.2416,0.0469,0.0209,2.1009,0.4403,0.2096,0.8621,0.2461,0.2855,1.3723,0.3409,0.2484,0.004,1.2041,0.8656,0.9441,0.8708,?,?,?,?,?,SINISTRA_PANTALONI
1.3798,8.125,2.8504,24.6275,-0.1717,-0.5717,5.2913,2.3003,11.4973,-0.8981,-0.6454,4.0159,2.004,19.6386,-0.9872,3.5638,7.3787,2.7164,23.2353,0.0046,-2.4136,-2.138,0.3872,0.8858,-0.1604,-0.1811,1.2392,1.4224,1.0494,1.1479,0.8468,0.7377,1.5355,2.0232,1.1011,1.3176,0.7171,0.5442,0.6632,0.3698,-33.4501,0.5576,-50.4344,-90.4488,3.4701,2.127,0.9005,0.6129,0.2595,0.4234,2.142,1.254,1.0599,0.5854,0.4948,0.8452,0.0114,5.2311,0.1708,0.0968,0.674,0.0314,-0.1975,-0.0959,0.0492,0.0056,0.0745,0.2474,-0.9987,-0.2537,0.0138,0.1173,0.7011,?,-0.6571,0.0765,0.2765,0.8901,?,-0.1939,-0.0749,0.3862,0.6356,0.2695,0.4241,0.404,0.0727,0.1798,0.1763,0.1389,0.7876,0,0,1,0.3529,0.278,0.7876,0.0049,0.9937,0.6371,-0.8654,-0.9171,?,?,?,?,?,SINISTRA_PANTALONI
1.1983,21.3528,4.6209,32.6309,-0.2544,0.2884,12.4068,3.5223,14.3384,-1.0682,-1.7999,9.334,3.0552,14.581,-1.227,6.2194,9.1713,3.0284,25.1131,0.0478,4.1553,-0.6658,0.1927,-0.1602,0.0464,-0.2894,1.3119,1.5125,1.5259,1.1529,1.1631,1.0088,1.7211,2.2876,2.3282,1.3292,1.3528,1.0177,0.8937,0.8239,-5.2462,0.9218,-5.8701,-6.3678,3.7521,3.9729,0.9863,1.0588,0.2629,0.2482,2.2758,2.2379,1.2994,0.9834,0.571,0.5806,0.0156,9.4186,-0.5355,0.3595,0.6088,-0.254,-0.163,-0.0004,0.4049,0.0275,0.166,0.5452,0.1833,-0.3923,0.0186,0.1365,0.6059,-35.2427,0.4043,0.0772,0.2779,0.8396,-0.0971,-1.0322,1.0014,-0.9702,1.2162,0.5973,0.4911,1.4791,0.3568,0.2412,-0.2077,-1.6474,7.9306,39.9291,0.8723,0.0218,0.8997,0.6493,0.7217,0.005,1.2093,-0.8007,-0.6564,0.4065,?,?,?,?,?,SINISTRA_PANTALONI
1.3493,22.5083,4.7443,29.6612,-0.2671,1.0295,9.9382,3.1525,13.7569,-0.84,-0.8332,7.1935,2.6821,16.2334,-1.086,5.9225,8.1381,2.8527,23.0349,0.0513,1.3106,-1.6193,0.2278,-1.2355,0.1738,-0.1407,1.5049,1.7689,1.6631,1.1754,1.1051,0.9402,2.2648,3.129,2.7658,1.3816,1.2212,0.8839,0.9956,0.7398,-5.0218,0.7431,-5.044,-6.7876,3.1309,3.008,0.9641,0.9608,0.3079,0.3205,2.1561,1.8272,1.2877,0.8474,0.5972,0.7047,0.0135,8.6624,-0.4967,0.2511,0.5467,-0.231,-0.0697,0.1407,-0.1374,0.0056,0.0745,0.2778,?,-0.5001,0.0144,0.1201,0.6635,?,-0.4322,0.031,0.1762,0.6957,?,0.2747,0.3179,1.1572,0.6206,0.4231,0.6818,0.3852,0.179,0.4648,0.4187,0.3993,0.9537,1,1,1,0.4187,0.3993,0.9537,0.0048,1.0697,-0.5964,-0.3683,0.4086,?,?,?,?,?,SINISTRA_PANTALONI
0.0496,0.5419,0.7362,3.8122,-0.523,-0.0575,0.7169,0.8467,3.0265,-0.7977,0.1296,0.1447,0.3803,1.7103,-0.5847,1.0975,0.2216,0.4708,2.5446,0.1094,-0.8624,0.3826,0.0452,-0.4436,-0.0524,0.1181,0.8695,1.9356,1.5638,2.2262,1.7985,0.8079,0.756,3.7465,2.4453,4.9558,3.2346,0.6527,0.9748,2.0745,-4.1876,2.1281,-4.2958,-2.0186,1.4867,2.3192,0.876,1.5599,0.5892,0.3777,1.2596,2.2289,1.4981,1.7696,1.1894,0.6721,0.0011,1.6638,0.574,-0.3533,0.5035,-0.5989,0.509,-0.1686,0.6525,0.0001,0.0085,0.0321,0.9518,0.3673,0.0002,0.0133,0.049,0.8778,0.6493,0,0.0047,0.0156,0.9762,1.7765,1.005,0.5657,0.6381,1.8058,2.83,0.4072,3.2609,8.0089,1.8034,0.9904,0.5492,1.6632,1.0158,0.6107,0.6559,2.0577,3.1372,0.0071,1.6692,-0.8788,-0.7134,0.3039,?,?,?,?,?,SINISTRA_PANTALONI
0.1488,1.5596,1.2488,5.2667,-1.0092,-0.1582,0.9461,0.9727,4.2794,-0.933,-0.3648,0.4593,0.6777,3.1156,-2.5921,1.5636,0.7004,0.8369,3.493,0.0472,-0.9403,-0.4079,0.0952,0.4338,-0.1012,-0.2333,1.2839,1.8428,1.4922,1.4353,1.1622,0.8098,1.6485,3.3959,2.2267,2.06,1.3508,0.6557,1.2808,1.1767,-15.2968,0.9187,-11.9435,-13.0002,1.184,3.0222,0.715,2.5524,0.6039,0.2366,1.2307,1.6904,1.5078,1.3735,1.2251,0.892,0.0031,2.4164,0.0674,0.3538,-0.4983,-0.7763,0.3612,-0.5559,-0.0424,0.0161,0.1268,0.3746,-0.904,-0.7322,0.0004,0.0207,0.7579,?,-0.4584,0.0078,0.0881,0.5625,?,0.0579,0.0924,1.5975,6.1134,1.4389,0.2354,37.3735,2.0704,0.0554,0.2347,0.3162,1.3474,0,0,1,0.4943,0.666,1.3474,0.0062,1.3118,-0.6971,0.9923,-0.6986,?,?,?,?,?,SINISTRA_PANTALONI
0.0519,0.0195,0.1398,0.7728,-1.067,-0.0462,0.0057,0.0756,0.3448,-2.0113,0.0302,0.0193,0.1389,0.7483,-1.2196,0.2058,0.0079,0.0891,0.3887,0.0738,-1.1217,1.7198,0.252,-1.5332,-0.2246,0.1465,1.8485,1.0062,1.5684,0.5443,0.8485,1.5588,3.417,1.0124,2.4599,0.2963,0.7199,2.4298,1.732,0.9702,-12.8882,0.5602,-7.4411,-13.2837,3.265,1.109,0.891,0.3397,0.2729,0.8035,2.2411,1.0327,1.9884,0.4608,0.8873,1.9254,0.0005,0.3082,0.1754,-0.0393,0.2684,-0.1766,0.0554,0.1686,-0.1585,0,0.0022,0.1622,?,-0.7557,0,0.0007,0.7574,?,-0.4674,0.0001,0.0075,0.4784,?,0.2097,0.339,1.6169,2.9939,0.2953,0.0986,8.9634,0.0872,0.0097,0.2141,0.3389,1.5831,1,1,1,0.2141,0.3389,1.5831,0.0062,1.3816,-0.2428,0.8385,-0.085,?,?,?,?,?,SINISTRA_PANTALONI
0.1152,0.4282,0.6544,3.9564,-0.7786,-0.2464,0.1277,0.3573,1.6207,-1.608,-0.1875,0.2432,0.4931,1.87,-1.8776,0.8523,0.1818,0.4264,2.1753,0.0409,-0.4675,-0.6142,0.1351,1.3139,-0.2891,-0.22,1.8312,1.3269,1.5346,0.7246,0.838,1.1565,3.3533,1.7607,2.3551,0.5251,0.7023,1.3376,1.7332,1.4195,-18.6525,0.819,-10.7617,-13.1404,3.5794,3.4229,0.9807,0.9563,0.274,0.2865,2.4411,2.1157,1.8188,0.8667,0.7451,0.8597,0.0024,1.2694,-0.1698,0.1859,-0.074,-0.0592,-0.0936,-0.6019,-0.0553,0.0104,0.102,0.3663,-6.7443,-0.7567,0.0002,0.0146,0.776,?,-0.365,0.0014,0.0369,0.4826,?,0.0731,0.1514,2.0729,6.9943,2.7624,0.3949,48.9202,7.6308,0.156,0.4111,0.661,1.6078,0,0,1,0.4721,0.759,1.6078,0.006,1.1965,-0.2842,0.9206,-0.622,?,?,?,?,?,SINISTRA_PANTALONI
0.006,0.0316,0.1778,2.0938,-3.1416,-0.0608,0.0525,0.2291,2.8674,-3.0678,0.0315,0.0044,0.0663,0.4216,-1.1818,0.159,0.068,0.2607,2.6578,0.013,-0.0988,0.1904,0.0378,-1.9275,-0.3826,0.1985,0.7763,2.6836,0.6822,3.457,0.8788,0.2542,0.6026,7.2018,0.4654,11.9511,0.7722,0.0646,0.7345,6.9557,-45.4167,9.4705,-61.8366,-6.5294,0.7172,2.6166,0.1877,3.6483,0.2618,0.0718,0.7302,4.967,0.7878,6.802,1.0788,0.1586,0.0005,0.2383,0.8346,0.3891,-0.7492,0.2116,-0.7707,-0.2672,0.3978,0,0.0042,0.0126,0.9687,-0.6276,0,0.0059,0.6373,?,0.1158,0.0001,0.0109,0.0345,0.7339,-0.6338,3.4344,-5.4188,0.7129,0.3877,0.5438,0.5083,0.1503,0.2957,-0.6141,4.1153,-6.7013,0,3.1176,0,0.0198,0.3666,18.4778,0.0053,1.1411,0.9955,0.9855,0.9952,?,?,?,?,?,SINISTRA_PANTALONI
1.6341,8.4126,2.9004,15.9966,-0.2452,-0.6192,4.1104,2.0274,8.2052,-0.9956,-0.5847,2.1073,1.4517,11.8883,-0.7293,3.5866,5.1621,2.272,12.5169,0.0317,-2.6391,-2.7946,0.4556,1.0589,-0.1726,-0.163,1.4306,1.998,1.2766,1.3966,0.8923,0.6389,2.0467,3.9921,1.6297,1.9505,0.7963,0.4082,0.7695,0.6283,-7.695,0.8165,-10,-12.2476,3.1245,1.8687,0.9938,0.5981,0.3181,0.5318,1.9496,1.3456,1.278,0.6902,0.6555,0.9498,0.0134,5.1459,0.1319,0.1506,0.7596,0.1569,-0.192,0.1752,0.2062,0.0111,0.1053,0.4332,0.2284,-0.0471,0.0157,0.1255,0.3262,-4.0432,0.4221,0.0477,0.2183,0.5901,0.2884,-4.3777,0.4885,-0.1116,0.8392,0.4822,0.5746,0.7042,0.2325,0.3302,-0.4903,0.5361,-1.0934,8.6793,0.677,0.078,1.3279,0.7341,0.5528,0.0034,0.7382,-0.5413,0.7547,-0.9346,?,?,?,?,?,SINISTRA_PANTALONI
1.3984,17.1285,4.1387,22.0206,-0.698,-0.0693,8.4712,2.9105,11.9658,-1.1443,-1.2659,12.33,3.5114,20.0825,-0.5605,5.9431,6.1719,2.4843,13.3812,0.1107,-20.1822,-1.1046,0.2353,0.0547,-0.0117,-0.213,1.422,1.1786,1.6659,0.8289,1.1716,1.4134,2.022,1.3892,2.7752,0.687,1.3725,1.9977,1.4176,1.255,-5.436,0.8853,-3.8347,-4.3315,2.324,1.0077,0.8619,0.4336,0.3709,0.8553,1.8403,1.0965,1.6456,0.5958,0.8942,1.5008,0.0137,8.9918,-0.1444,-0.1442,0.4673,-0.4451,-0.3254,0.0467,-0.1912,0.1917,0.4378,1.1972,-0.9561,-0.0142,0.0747,0.2733,0.8803,-0.7339,-0.3623,0.5026,0.7089,1.9461,-1.0005,13.5015,0.5276,0.0391,1.6017,0.6175,0.3855,2.5654,0.3813,0.1486,1.5705,0.6012,0.3828,1.2055,0.6291,0.5219,1.36,0.6152,0.4523,0.003,1.4769,0.9702,0.8926,0.8623,?,?,?,?,?,SINISTRA_PANTALONI
1.0063,6.2787,2.5057,15.0267,-0.2465,-1.3861,7.2116,2.6855,10.9923,-1.3414,-0.4212,1.1601,1.0771,5.284,-1.5395,3.497,5.5323,2.3521,12.4593,0.0083,-0.726,-2.3892,0.2878,3.2908,-0.3964,-0.1204,0.9331,2.3264,1.0653,2.4933,1.1417,0.4579,0.8706,5.4123,1.1349,6.2166,1.3036,0.2097,0.4719,0.9278,-28.557,1.966,-60.514,-30.7803,2.5677,5.7935,0.9595,2.2563,0.3737,0.1656,1.367,2.8438,1.2061,2.0803,0.8823,0.4241,0.0122,5.213,-0.2381,-0.1913,0.7041,0.2407,-0.5839,-0.2049,0.1324,0.0079,0.0888,0.2784,-0.2995,-0.1799,0.0183,0.1353,0.3992,?,-0.0845,0.1531,0.3913,1.1177,-0.4954,-0.7357,-1.5662,2.1287,0.6562,0.2268,0.3456,0.4306,0.0514,0.1195,0.1608,0.1733,1.078,0,0.2866,0,0.6975,0.2491,0.3571,0.0017,0.6957,0.8887,-0.8976,-0.9295,?,?,?,?,?,SINISTRA_PANTALONI
0.4424,33.3434,5.7744,30.3454,-1.1046,1.2047,15.6864,3.9606,17.9674,-0.4399,-1.1365,7.5982,2.7565,13.2113,-1.0773,7.099,9.1703,3.0283,14.7763,0.0787,0.3672,-0.3893,0.0623,-1.06,0.1697,-0.1601,1.458,2.0948,1.9068,1.4368,1.3079,0.9103,2.1256,4.3883,3.636,2.0645,1.7106,0.8286,2.9016,2.3246,-12.6106,0.8012,-4.3461,-5.4248,1.1555,2.2671,0.8989,1.962,0.778,0.3965,1.6889,2.2969,2.0536,1.36,1.216,0.8941,0.0122,10.34,-0.0819,0.3264,0.0865,-0.1735,0.2358,0.2738,0.2563,0.0229,0.1512,0.5824,-0.098,-0.5433,0.0107,0.1032,0.6969,?,0.045,0.0535,0.2313,0.7079,-0.7946,-0.4717,5.6912,-12.0652,1.4649,0.6537,0.4463,2.1459,0.4274,0.1991,0.0746,0.1659,2.2233,0,1.3447,0,0.8358,0.8228,0.9844,0.0043,1.0186,-0.6372,-0.808,0.5898,?,?,?,?,?,SINISTRA_PANTALONI
0.3917,1.433,1.1971,6.3118,-0.6928,0.1477,3.6065,1.8991,8.6656,-0.7415,0.2072,1.2374,1.1124,5.4843,-0.5948,2.2424,1.4665,1.211,5.4733,0.0924,2.6516,1.8907,0.1747,0.7131,0.0659,0.0924,0.6303,1.0761,0.9885,1.7072,1.5682,0.9186,0.3973,1.1581,0.9772,2.9146,2.4593,0.8438,0.7002,1.263,-4.6337,1.8038,-6.6182,-3.6689,0.7493,1.0842,0.6182,1.447,0.8251,0.5702,0.7284,1.1509,1.1532,1.5801,1.5832,1.002,0.0034,3.3993,0.7939,-0.1249,0.438,-0.0477,0.3124,-0.1405,0.0454,0.0004,0.0197,0.0991,-0.0894,-0.1201,0.0004,0.0208,0.1471,?,-0.9736,0.0002,0.0131,0.9863,?,-0.3781,-0.0466,0.1233,0.9494,1.5078,1.5882,0.9014,2.2736,2.5222,0.0553,0.0082,0.1491,0,0,1,0.6739,0.1005,0.1491,0.0071,1.1393,0.1878,-0.8392,-0.4859,?,?,?,?,?,SINISTRA_PANTALONI
1.3445,18.5038,4.3016,22.8998,-0.9464,0.4572,17.323,4.1621,19.4977,-1.9785,-1.8391,50.4095,7.1,36.9621,-0.8118,6.2149,53.0101,7.2808,22.2745,0.0014,2.9406,-0.7311,0.2163,-0.2486,0.0736,-0.2959,1.0335,0.6059,0.5908,0.5862,0.5717,0.9752,1.0682,0.3671,0.3491,0.3436,0.3268,0.9509,0.8597,0.6723,-359.682,0.782,-418.3785,-534.9946,1.7973,0.5767,0.5275,0.3209,0.2935,0.9146,1.1745,0.6195,1.0281,0.5275,0.8753,1.6594,0.0167,9.8705,-0.3731,-0.9513,0.3906,0.439,-0.1853,-0.2905,0.3399,0.0474,0.2178,0.4825,0.233,0.228,0.0254,0.1592,0.351,0.1884,0.4732,0.0207,0.1438,0.3253,0.5094,1.4905,0.7183,0.4819,1.368,1.5146,1.1072,1.8713,2.2939,1.2258,1.7988,0.4339,0.2412,1.4546,0.9486,0.6522,1.3747,1.4832,1.0789,0.0045,1.041,0.9873,0.9974,0.9918,?,?,?,?,?,SINISTRA_PANTALONI
0.3022,0.8112,0.9007,4.5969,-0.3289,-0.1332,0.2959,0.544,2.235,-0.8881,0.1928,0.0749,0.2736,1.7437,-1.3864,0.9461,0.4332,0.6581,3.5266,0.0272,-2.2683,1.5676,0.3194,-0.6911,-0.1408,0.2038,1.6557,3.2914,1.3685,1.9879,0.8265,0.4158,2.7415,10.8335,1.8728,3.9517,0.6831,0.1729,1.0823,1.1232,-11.5261,1.0378,-10.6495,-10.2619,2.9221,4.7339,0.9541,1.62,0.3265,0.2016,2.0568,2.6363,1.3035,1.2818,0.6338,0.4944,0.0029,1.3607,0.2978,-0.2068,0.7523,0.0691,0.4621,0.0362,-0.1907,0.0002,0.0123,0.2228,?,-0.6817,0.0001,0.0072,0.7006,?,-0.4903,0,0.0039,0.4993,?,0.2797,0.3889,1.3903,1.6922,3.1248,1.8466,2.8637,9.7647,3.4098,0.318,0.4463,1.4032,1,1,1,0.318,0.4463,1.4032,0.0064,1.3627,-0.943,-0.5332,0.2993,?,?,?,?,?,SINISTRA_PANTALONI
0.0619,0.0119,0.109,0.8862,-1.9503,-0.0886,0.0139,0.1178,0.9486,-3.222,0.0206,0.0073,0.0855,0.4938,-0.9726,0.1729,0.0153,0.1237,0.8778,0.0098,-0.6992,3.0053,0.3582,-4.2982,-0.5124,0.1192,0.9253,1.2752,0.8815,1.3782,0.9526,0.6912,0.8562,1.6262,0.777,1.8993,0.9075,0.4778,0.8093,2.4063,-67.6413,2.9734,-83.5847,-28.1107,1.3369,1.2,0.3389,0.8976,0.2535,0.2824,0.9342,1.7947,1.0096,1.9211,1.0807,0.5625,0.0008,0.2666,0.1167,0.0428,-0.0355,-0.059,-0.8225,0.0855,-0.1444,0,0.003,0.1524,?,-0.731,0,0.0005,0.7318,?,-0.4819,0,0.0066,0.4953,?,0.1976,0.2997,1.5168,5.7465,0.4523,0.0787,33.0221,0.2046,0.0062,0.2082,0.3076,1.4774,1,1,1,0.2082,0.3076,1.4774,0.0062,1.3573,0.5354,-0.9306,-0.7544,?,?,?,?,?,SINISTRA_PANTALONI
